Star Trek V: The Final Frontier,107
Star Trek II: The Wrath of Khan,113
Star Trek III: The Search for Spock,105
Star Trek IV: The Voyage Home,119
Batman Returns,126
Young Guns,107
Young Guns II,132
Grease,110
Grease 2,115
Marked for Death,94
Adrenalin: Fear the Rush,77
The Substance of Fire,97
Under Siege,103
Terror in a Texas Town,80
Jaws,124
Jaws 2,116
Jaws 3-D,99
My Fellow Americans,101
Mars Attacks!,106
Citizen Ruth,104
Jerry Maguire,139
Raising Arizona,94
Tin Men,112
Sneakers,126
Bastard Out of Carolina,97
In Love and War,113
Marvin's Room,98
Somebody Is Waiting,96
Ghosts of Mississippi,130
Night Falls on Manhattan,113
Beavis and Butt-Head Do America,81
La CÃ©rÃ©monie,111
Scream,111
The Last of the Mohicans,112
Michael,105
The Evening Star,129
Hamlet,242
Some Mother's Son,112
The Whole Wide World,106
Mother,104
Thieves,117
Evita,134
The Portrait of a Lady,144
Walkabout,95
Message to Love: The Isle of Wight Festival,127
Murder at 1600,107
Hearts and Minds,113
Inside,94
Fierce Creatures,93
Zeus & Roxanne,98
Turbulence,100
Angel Baby,105
First Strike,107
Underworld,95
Beverly Hills Ninja,88
Metro,117
The Machine,0
Falling in Love Again,103
The Cement Garden,105
Dante's Peak,108
Meet Wally Sparks,105
Amos & Andrew,96
Benny & Joon,98
Prefontaine,106
A Tickle in the Heart,90
Guantanamera,105
McHale's Navy,108
Kolya,105
Gridlock'd,91
Fire on the Mountain,72
Waiting for Guffman,84
Prisoner of the Mountains,99
The Beautician and the Beast,105
SubUrbia,121
Hotel de Love,95
The Pest,82
Fools Rush In,109
Touch,96
Absolute Power,121
That Darn Cat,89
Vegas Vacation,93
Unforgotten: Twenty-Five Years After Willowbrook,0
That Old Feeling,105
Lost Highway,134
Rosewood,140
Donnie Brasco,127
Salut cousin !,0
Booty Call,79
Rhyme & Reason,0
Boys Life 2,74
City of Industry,97
Best Men,90
Jungle 2 Jungle,97
Kama Sutra - A Tale of Love,117
Private Parts,109
Love Jones,104
The Saint,116
Smilla's Sense of Snow,121
The Van,100
Crash,100
The Daytrippers,87
Liar Liar,86
The Quiet Room,93
Selena,127
The Devil's Own,107
Cats Don't Dance,75
B.A.P.S.,90
Love and Other Catastrophes,78
Turbo: A Power Rangers Movie,99
Anna Karenina,108
Double Team,93
Inventing the Abbotts,110
Anaconda,89
Grosse Pointe Blank,107
Keys to Tulsa,113
Kissed,78
8 Heads in a Duffel Bag,95
Hollow Reed,102
Paradise Road,122
Traveller,101
All Over Me,93
A Brother's Kiss,92
A Chef in Love,100
Romy and Michele's High School Reunion,92
Temptress Moon,130
Volcano,104
Children of the Revolution,101
Austin Powers: International Man of Mystery,94
Breakdown,95
Broken English,92
Commandments,88
Ripe,92
"Truth or Consequences, N.M.",106
The Turning,87
Warriors of Virtue,103
Fathers' Day,89
The Fifth Element,126
Intimate Relations,105
Nowhere,82
Losing Chase,98
Sprung,105
The Promise,115
Le Bonheur,79
Love! Valour! Compassion!,108
Shall We Dance?,136
The Second Jungle Book: Mowgli & Baloo,88
Twin Town,99
Addicted to Love,100
Brassed Off,107
The Designated Mourner,94
The Lost World: Jurassic Park,129
Ponette,97
Schizopolis,96
Shiloh,93
The War at Home,119
Rough Magic,100
Trial and Error,98
Buddy,84
Con Air,115
Late Bloomers,107
The Pillow Book,126
To Have (Or Not),89
Speed 2: Cruise Control,121
Squeeze,95
Sudden Manhattan,80
The Next Step,0
Wedding Bell Blues,102
Batman & Robin,125
Dream with the Fishes,97
Roseanna's Grave,98
Head Above Water,92
Hercules,93
The Last Time I Committed Suicide,92
MURDER and murder,113
My Best Friend's Wedding,105
Tetsuo II: Body Hammer,83
When the Cat's Away,91
Contempt,103
Face/Off,138
Fall,93
Gabbeh,75
Mondo,80
The Innocent Sleep,110
For Ever Mozart,84
Men in Black,98
Out to Sea,106
Wild America,106
A Simple Wish,86
Contact,150
Love Serenade,101
G.I. Jane,125
Conan the Barbarian,129
George of the Jungle,92
Cop Land,104
Event Horizon,96
Spawn,96
Air Bud,98
Picture Perfect,105
In the Company of Men,97
Free Willy 3: The Rescue,86
Career Girls,83
Conspiracy Theory,135
Desperate Measures,100
Steel,97
She's So Lovely,100
Hoodlum,130
Leave it to Beaver,84
Mimic,105
Money Talks,97
Excess Baggage,101
Kull the Conqueror,95
Air Force One,124
One Eight Seven,119
The Hunt for Red October,134
My Own Private Idaho,104
"Kiss Me, Guido",86
Star Maps,86
In & Out,90
The Edge,117
The Peacemaker,124
L.A. Confidential,138
Seven Years in Tibet,136
Kiss the Girls,115
Soul Food,114
Kicked in the Head,87
Wishmaster,90
A Thousand Acres,105
The Game,129
Fire Down Below,105
U Turn,125
The Locusts,124
The Matchmaker,97
The Assignment,119
A Smile Like Yours,98
Ulee's Gold,112
The Ice Storm,112
Stag,91
Chasing Amy,113
Def Jam's How to Be a Player,93
The Full Monty,91
Alive and Kicking,98
Mrs Brown,105
I Know What You Did Last Summer,100
The Devil's Advocate,144
RocketMan,95
Playing God,94
The House of Yes,85
"Fast, Cheap & Out of Control",83
Washington Square,115
Telling Lies In America,101
Year of the Horse,106
Gattaca,106
FairyTale: A True Story,99
Phantoms,91
Swept from the Sea,113
Wonderland,0
A Life Less Ordinary,103
Hurricane Streets,86
Eve's Bayou,109
Switchback,118
Gang Related,102
Stripes,106
Nenette and Boni,103
Bean,85
Hugo Pool,92
Mad City,114
One Night Stand,102
The Tango Lesson,100
Welcome to Sarajevo,103
Deceiver,106
The Rainmaker,135
Boogie Nights,155
Witness,113
Incognito,108
Starship Troopers,129
Critical Care,107
The Joy Luck Club,139
Chairman of the Board,95
Sliding Doors,99
Mortal Kombat: Annihilation,95
The Truman Show,103
The Wings of the Dove,102
Mrs. Dalloway,97
"I Love You, I Love You Not",88
Red Corner,122
The Jackal,124
Anastasia,94
The Man Who Knew Too Little,97
Alien: Resurrection,109
Alien Escape,85
Amistad,155
The Apostle,134
Artemisia,98
Bent,105
Bang,98
The Boys,107
The Butcher Boy,110
Deconstructing Harry,96
Flubber,93
For Richer or Poorer,115
Good Will Hunting,126
Guy,91
Tar,0
Home Alone 3,102
Ill Gotten Gains,101
Man of Her Dreams,94
Midnight in the Garden of Good and Evil,155
MouseHunt,98
Never Met Picasso,0
Office Killer,82
Other Voices Other Rooms,0
Scream 2,120
Stranger in the House,94
The Sweet Hereafter,112
Time Tracers,101
Titanic,194
Tomorrow Never Dies,119
Twisted,100
Full Speed,85
The Education of Little Tree,115
The Postman,177
The Horse Whisperer,170
The Winter Guest,108
Jackie Brown,154
Kundun,134
Mr. Magoo,84
The Big Lebowski,117
Afterglow,119
My Life in Pink,88
Great Expectations,111
3 Ninjas: High Noon at Mega Mountain,93
Men of Means,80
Caught Up,97
Arguing the World,0
Firestorm,89
Senseless,93
Wag the Dog,97
Dark City,100
The Leading Man,100
Star Kid,101
Hard Rain,97
Half Baked,82
Fallen,124
Shooting Fish,109
The Prophecy II,87
Fallen Angels,96
Four Days in September,110
Spice World,93
Deep Rising,106
Tainted,108
A Letter from Death Row,89
Music from Another Room,104
Mother and Son,73
The Replacement Killers,87
B. Monkey,94
The Night Flier,93
Blues Brothers 2000,123
Tokyo Fist,87
Ride,90
The Wedding Singer,95
Sphere,134
Ayn Rand: A Sense of Life,145
A Further Gesture,96
Little City,90
Palmetto,114
As Good as It Gets,139
King of New York,103
A Paralyzing Fear: The Story of Polio in America,90
Men with Guns,89
Twilight,94
U.S. Marshals,131
Welcome to Woop Woop,106
Love and Death on Long Island,93
Midaq Alley,140
In God's Hands,96
Everest,44
Hush,95
Suicide Kings,106
The Man in the Iron Mask,132
The Newton Boys,113
Wild Things,108
Paulie,91
"A Cool, Dry Place",97
Fireworks,103
Primary Colors,143
"Niagara, Niagara",93
Wide Awake,88
A Price Above Rubies,117
Eden,106
Two Girls and a Guy,84
No Looking Back,96
Storefront Hitchcock,77
The Proposition,110
The Object of My Affection,111
Meet the Deedles,93
Homegrown,102
The Players Club,104
Barney's Great Adventure,76
The Big One,91
Chinese Box,99
Lost in Space,130
Heaven's Burning,96
Mercury Rising,111
The Spanish Prisoner,110
City of Angels,114
The Last Days of Disco,113
The Odd Couple II,97
My Giant,103
He Got Game,136
The Gingerbread Man,114
Illtown,103
Slappy and the Stinkers,78
Live Flesh,103
Zero Effect,116
Nil by Mouth,128
Ratchet,114
The Borrowers,86
Prince Valiant,91
"I Love You, Don't Touch Me!",86
Leather Jacket Love Story,85
Love Walked In,95
"An Alan Smithee Film: Burn, Hollywood, Burn",86
Kissing a Fool,93
Krippendorf's Tribe,94
Kurt & Courtney,95
The Real Blonde,105
Mr. Nice Guy,113
Taste of Cherry,95
Character,122
Junk Mail,83
Species II,93
Major League: Back to the Minors,107
Sour Grapes,91
Wild Man Blues,105
The Big Hit,91
Tarzan and the Lost City,83
Black Dog,88
"Dancer, Texas Pop. 81",97
A Friend of the Deceased,100
Go Now,81
Les MisÃ©rables,134
Still Breathing,109
Clockwatchers,96
Deep Impact,120
Little Men,98
Woo,84
The Hanging Garden,91
Lawn Dogs,101
Quest for Camelot,86
Godzilla,139
Bulworth,108
Fear and Loathing in Las Vegas,118
The Opposite of Sex,105
I Got the Hook Up,93
Almost Heroes,90
Hope Floats,114
Insomnia,96
Little Boy Blue,99
The Ugly,93
A Perfect Murder,107
Beyond Silence,109
Six Days Seven Nights,98
Can't Hardly Wait,100
Cousin Bette,108
High Art,101
The Land Girls,111
Passion in the Desert,91
Children of Heaven,89
Dear Jesse,82
Dream for an Insomniac,90
Hav Plenty,92
Henry Fool,137
Marie from the Bay of Angels,90
Mr. Jealousy,105
Mulan,88
Resurrection Man,102
The X Files,121
I Went Down,97
Doctor Dolittle,85
Out of Sight,123
Picnic at Hanging Rock,115
Smoke Signals,89
Voyage to the Beginning of the World,95
Buffalo '66,110
Armageddon,151
Lethal Weapon 4,127
Madeline,89
Small Soldiers,110
Pi,84
Whatever,112
There's Something About Mary,119
Plan 9 from Outer Space,79
Wings,141
The Broadway Melody,100
All Quiet on the Western Front,133
Cimarron,123
Grand Hotel,112
Cavalcade,110
Mutiny on the Bounty,132
The Great Ziegfeld,176
The Life of Emile Zola,116
You Can't Take It With You,126
How Green Was My Valley,118
Mrs. Miniver,134
Going My Way,130
The Lost Weekend,101
The Best Years of Our Lives,172
Gentleman's Agreement,118
Hamlet,155
All the King's Men,109
The Greatest Show on Earth,152
From Here to Eternity,118
On the Waterfront,108
Marty,90
West Side Story,152
Tom Jones,128
A Man for All Seasons,120
In the Heat of the Night,109
Oliver!,153
Midnight Cowboy,113
The French Connection,104
Rocky,119
Kramer vs. Kramer,105
Ordinary People,124
Chariots of Fire,123
Terms of Endearment,132
Out of Africa,161
The Last Emperor,163
Rain Man,133
Driving Miss Daisy,99
Take the Money and Run,85
Klute,114
Repo Man,92
Metropolitan,98
Labyrinth,101
The Breakfast Club,97
A Nightmare on Elm Street Part 2: Freddy's Revenge,87
A Nightmare on Elm Street 3: Dream Warriors,96
A Nightmare on Elm Street 4: The Dream Master,99
A Nightmare on Elm Street 5: The Dream Child,89
Freddy's Dead: The Final Nightmare,89
Friday the 13th,95
Friday the 13th Part 2,87
Friday the 13th Part III,95
Friday the 13th: The Final Chapter,91
Friday the 13th: A New Beginning,92
Friday the 13th Part VI: Jason Lives,86
Friday the 13th Part VII: The New Blood,88
Friday the 13th Part VIII: Jason Takes Manhattan,100
Halloween,91
Halloween II,92
Halloween III: Season of the Witch,98
Halloween 4: The Return of Michael Myers,88
Halloween 5: The Revenge of Michael Myers,96
Prom Night,92
Hello Mary Lou: Prom Night II,97
Prom Night III: The Last Kiss,97
Prom Night IV: Deliver Us from Evil,92
Child's Play,87
Child's Play 2,84
Child's Play 3,90
Poltergeist,114
Poltergeist II: The Other Side,91
Poltergeist III,98
The Exorcist,122
Exorcist II: The Heretic,118
The Exorcist III,110
Lethal Weapon,110
Lethal Weapon 2,114
Lethal Weapon 3,118
Gremlins,106
Gremlins 2: The New Batch,106
The Goonies,114
The Mask of Zorro,136
Polish Wedding,105
"This World, Then the Fireworks",100
Soylent Green,97
Metropolis,153
Back to the Future Part II,108
Back to the Future Part III,118
The Poseidon Adventure,117
Freaky Friday,95
The Absent-Minded Professor,96
The Apple Dumpling Gang Rides Again,88
Babes in Toyland,106
Bambi,70
Seven Samurai,207
Dangerous Liaisons,119
Dune,137
The Last Temptation of Christ,164
The Godfather: Part III,162
The Rapture,100
Lolita,137
Disturbing Behavior,84
Jane Austen's Mafia!,84
Saving Private Ryan,169
Billy's Hollywood Screen Kiss,92
East Palace West Palace,90
The Million Dollar Duck,89
The Barefoot Executive,96
The Black Cauldron,80
The Black Hole,98
Blackbeard's Ghost,106
Blank Check,93
Candleshoe,101
The Cat from Outer Space,104
Cheetah,83
The Computer Wore Tennis Shoes,91
Condorman,90
D2: The Mighty Ducks,106
Darby O'Gill and the Little People,93
The Devil and Max Devlin,96
A Far Off Place,100
Flight of the Navigator,90
The Gnome-Mobile,85
The Great Mouse Detective,74
The Happiest Millionaire,172
Herbie Goes Bananas,110
Herbie Goes To Monte Carlo,105
Hocus Pocus,96
Honey I Blew Up the Kid,89
"Honey, I Shrunk the Kids",93
Hot Lead & Cold Feet,90
In Search of the Castaways,98
The Incredible Journey,80
The Negotiator,140
The Parent Trap,127
BASEketball,103
Full Tilt Boogie,97
The Governess,115
Seventh Heaven,91
Roger & Me,91
The Purple Rose of Cairo,82
Out of the Past,97
Doctor Zhivago,197
Fanny & Alexander,188
The Trip to Bountiful,108
Tender Mercies,92
And the Band Played On,140
The 'Burbs,101
Fandango,91
The Night Porter,118
Mephisto,144
Blue Velvet,120
The Journey of Natty Gann,101
The Jungle Book,78
Kidnapped,97
Lady and the Tramp,76
The Little Mermaid,83
The Mighty Ducks,101
The Muppet Christmas Carol,85
Newsies,121
One Hundred and One Dalmatians,79
One Magic Christmas,88
Peter Pan,77
Popeye,114
The Rescuers Down Under,77
The Rescuers,78
Return from Witch Mountain,95
The Return of Jafar,69
Return to Oz,109
The Rocketeer,108
The Shaggy D.A.,91
Sleeping Beauty,75
Something Wicked This Way Comes,95
Son of Flubber,100
Song of the South,91
Splash,111
Squanto: A Warrior's Tale,102
Steamboat Willie,8
Tall Tale,98
Tex,103
Tron,96
Swing Kids,112
Halloween: H20,86
L.A. Story,95
The Jerk,94
Dead Men Don't Wear Plaid,89
The Man with Two Brains,93
Grand Canyon,134
Graveyard Shift,89
The Outsiders,91
Indiana Jones and the Temple of Doom,118
The Lord of the Rings,132
Nineteen Eighty-Four,113
The Dead Zone,103
Maximum Overdrive,97
Needful Things,120
Cujo,91
Children of the Corn,93
All Dogs Go to Heaven,89
The Addams Family,99
Ever After: A Cinderella Story,121
Snake Eyes,98
"First Love, Last Rites",94
Safe Men,88
The Saltmen of Tibet,108
Atlantic City,104
Autumn Sonata,90
Who's Afraid of Virginia Woolf?,131
Adventures in Babysitting,102
Weird Science,94
Doctor Dolittle,152
The Nutty Professor,107
Charlotte's Web,94
Watership Down,88
The Secret of NIMH,82
The Dark Crystal,93
An American Tail,80
An American Tail: Fievel Goes West,75
Legend,94
Sixteen Candles,93
Pretty in Pink,96
St. Elmo's Fire,110
The Clan of the Cave Bear,98
House,93
House II: The Second Story,88
The Gods Must Be Crazy,109
The Gods Must Be Crazy II,98
Air Bud: Golden Receiver,90
The Avengers,89
How Stella Got Her Groove Back,124
Slums of Beverly Hills,91
The Best Man,101
The Chambermaid on the Titanic,100
"Henry II, Portrait of a Serial Killer",84
Henry: Portrait of a Serial Killer,83
Rosemary's Baby,136
The NeverEnding Story,102
The Neverending Story II: The Next Chapter,89
Attack of the Killer Tomatoes!,87
Surf Nazis Must Die,83
Your Friends & Neighbors,100
Return to Paradise,109
Blade,120
Dance with Me,126
Dead Man on Campus,96
Wrongfully Accused,87
Next Stop Wonderland,96
All I Wanna Do,97
The Navigator: A Medieval Odyssey,90
Beetlejuice,92
DÃ©jÃ  Vu,117
Rope,80
Family Plot,121
Frenzy,116
Topaz,143
Torn Curtain,128
Marnie,130
The Wrong Man,105
The Man Who Knew Too Much,120
The Trouble with Harry,99
I Confess,95
Strangers on a Train,101
Stage Fright,110
54,106
I Married a Strange Person!,72
Why Do Fools Fall In Love,116
Keep the Aspidistra Flying,101
See the Sea,52
Willow,126
The Untouchables,119
Dirty Work,82
Knock Off,91
Firelight,103
Modulations,75
Phoenix,107
Under Capricorn,108
The Paradine Case,125
Lifeboat,96
Shadow of a Doubt,108
Saboteur,108
Mr. & Mrs. Smith,95
Suspicion,99
Jamaica Inn,108
The Lady Vanishes,96
Young and Innocent,83
Sabotage,76
Secret Agent,86
The Man Who Knew Too Much,75
Waltzes from Vienna,81
Number Seventeen,63
Rich and Strange,83
The Skin Game,77
Elstree Calling,86
Juno and the Paycock,85
Murder!,104
The Manxman,100
Blackmail,84
Champagne,93
The Farmer's Wife,18
Downhill,110
Easy Virtue,79
The Ring,116
The Lodger: A Story of the London Fog,99
The Pleasure Garden,75
Rounders,121
