1109,Curtis's Charm,74
1110,When We Were Kings,89
1111,The Wrong Trousers,30
1112,JLG/JLG: Self-Portrait in December,62
1113,The Return of Martin Guerre,122
1114,Faust,97
1115,He Walked by Night,79
1116,Raw Deal,79
1117,T-Men,92
1118,The Children Are Watching Us,84
1119,Pastoral Symphony,110
1120,Here Comes Cookie,65
1121,Love In Bloom,75
1122,Six of a Kind,62
1123,The Tin Drum,142
1124,The Ruling Class,154
1125,Mina Tannenbaum,0
1126,2 or 3 Things I Know About Her,100
1127,The Bloody Child,85
1128,Dear God,112
1129,Bad Moon,80
1130,American Dream,98
1131,Best of the Best 3: No Turning Back,90
1132,Bob Roberts,102
1133,Cinema Paradiso,124
1134,"The Cook, the Thief, His Wife & Her Lover",125
1135,Dead Tired,0
1136,Delicatessen,99
1137,The Double Life of Veronique,97
1138,Enchanted April,89
1139,Paths of Glory,88
1140,The Grifters,110
1141,Hear My Song,113
1142,The Shooter,91
1143,The English Patient,162
1144,Mediterraneo,96
1145,My Left Foot: The Story of Christy Brown,103
1146,"Sex, Lies, and Videotape",100
1147,Passion Fish,135
1148,Strictly Ballroom,94
1149,The Thin Blue Line,103
1150,Tie Me Up! Tie Me Down!,111
1151,Madonna: Truth or Dare,119
1152,Paris is Burning,71
1153,One Flew Over the Cuckoo's Nest,133
1154,Up in Smoke,86
1155,The Empire Strikes Back,124
1156,The Princess Bride,98
1157,Raiders of the Lost Ark,115
1158,Brazil,132
1159,Aliens,137
1160,"The Good, the Bad and the Ugly",161
1161,Withnail & I,107
1162,12 Angry Men,96
1163,Lawrence of Arabia,216
1164,A Clockwork Orange,136
1165,To Kill a Mockingbird,129
1166,Apocalypse Now,153
1167,Once Upon a Time in the West,175
1168,Return of the Jedi,135
1169,Wings of Desire,128
1170,The Third Man,104
1171,GoodFellas,145
1172,Alien,117
1173,Army of Darkness,81
1174,The Big Blue,168
1175,Ran,162
1176,The Killer,110
1177,Psycho,109
1178,The Blues Brothers,133
1179,The Godfather: Part II,200
1180,Full Metal Jacket,116
1181,A Grand Day Out,23
1182,Henry V,137
1183,Amadeus,160
1184,The Quiet Man,129
1185,Once Upon a Time in America,229
1186,Raging Bull,129
1187,Annie Hall,93
1188,The Right Stuff,193
1189,Stalker,163
1190,Das Boot,149
1191,The Sting,129
1192,Harold and Maude,91
1193,Trust,107
1194,The Seventh Seal,96
1195,Local Hero,111
1196,The Terminator,108
1197,Braindead,104
1198,Glory,122
1199,Rosencrantz & Guildenstern Are Dead,117
1200,Manhattan,96
1201,Miller's Crossing,115
1202,Dead Poets Society,129
1203,The Graduate,106
1204,Touch of Evil,95
1205,La Femme Nikita,115
1206,The Bridge on the River Kwai,161
1207,8Â½,138
1208,Chinatown,130
1209,The Day the Earth Stood Still,92
1210,The Treasure of the Sierra Madre,126
1211,Bad Taste,91
1212,Duck Soup,68
1213,Better Off Dead...,97
1214,The Shining,144
1215,Stand by Me,89
1216,M,117
1217,Evil Dead II,84
1218,The Great Escape,172
1219,The Deer Hunter,183
1220,Diva,117
1221,Groundhog Day,101
1222,Unforgiven,131
1223,The Manchurian Candidate,126
1224,Pump up the Volume,105
1225,Arsenic and Old Lace,118
1226,Back to the Future,116
1227,Fried Green Tomatoes,130
1228,Patton,172
1229,Down by Law,107
1230,Akira,124
1231,Highlander,116
1232,Cool Hand Luke,126
1233,Cyrano de Bergerac,137
1234,Young Frankenstein,106
1235,Night on Earth,129
1236,Raise the Red Lantern,125
1237,The Great Dictator,125
1238,Fantasia,124
1239,High Noon,85
1240,The Big Sleep,116
1241,Heathers,102
1242,Somewhere in Time,103
1243,Ben-Hur,212
1244,This Is Spinal Tap,82
1245,Koyaanisqatsi,87
1246,Some Kind of Wonderful,95
1247,Indiana Jones and the Last Crusade,127
1248,Being There,130
1249,Gandhi,191
1250,The Unbearable Lightness of Being,171
1251,A Room with a View,117
1252,Real Genius,106
1253,Pink Floyd: The Wall,95
1254,The Killing Fields,141
1255,My Life as a Dog,101
1256,Forbidden Planet,98
1257,Field of Dreams,107
1258,The Man Who Would Be King,129
1259,Butch Cassidy and the Sundance Kid,110
1260,"Paris, Texas",147
1261,Until the End of the World,287
1262,When Harry Met Sally...,96
1263,I Shot a Man in Vegas,86
1264,Parallel Sons,93
1265,Hype!,84
1266,Santa with Muscles,93
1267,Female Perversions,119
1268,Mad Dog Time,93
1269,Breathing Room,90
1270,Paris Was a Woman,75
1271,I'm Not Rappaport,135
1272,Blue Juice,90
1273,Kids of Survival,0
1274,AlienÂ³,114
1275,An American Werewolf in London,97
1276,Amityville: It's About Time,91
1277,Amityville 3-D,105
1278,Amityville: Dollhouse,93
1279,Amityville: A New Generation,90
1280,Amityville II: The Possession,104
1281,The Amityville Horror,117
1282,The Amityville Curse,91
1283,Blood for Dracula,103
1284,April Fool's Day,89
1285,Audrey Rose,113
1286,The Believers,114
1287,The Birds,119
1288,The Blob,86
1289,Blood Beach,92
1290,Body Parts,88
1291,The Body Snatcher,77
1292,Dracula,128
1293,Bride of Frankenstein,75
1294,Burnt Offerings,116
1295,Candyman,99
1296,Cape Fear,128
1297,Cape Fear,105
1298,Carrie,98
1299,Cat People,118
1300,A Nightmare on Elm Street,91
1301,Nosferatu,94
1302,Vampire in Venice,97
1303,The Omen,111
1304,Blood and Wine,101
1305,Albino Alligator,97
1306,The Mirror Has Two Faces,126
1307,Breaking the Waves,159
1308,Nightwatch,102
1309,Star Trek: First Contact,111
1310,Shine,105
1311,Sling Blade,135
1312,Jingle All the Way,89
1313,Identification of a Woman,128
1314,Paradise Lost: The Child Murders at Robin Hood Hills,150
1315,The Preacher's Wife,124
1316,Zero Kelvin,118
1317,Ridicule,102
1318,The Crucible,124
1319,101 Dalmatians,103
1320,The Forbidden Christ,0
1321,I Can't Sleep,112
1322,Die Hard 2,124
1323,Star Trek: The Motion Picture,132
1324,Star Trek VI: The Undiscovered Country,113
1325,Star Trek V: The Final Frontier,107
1326,Star Trek II: The Wrath of Khan,113
1327,Star Trek III: The Search for Spock,105
1328,Star Trek IV: The Voyage Home,119
1329,Batman Returns,126
1330,Young Guns,107
1331,Young Guns II,132
1332,Grease,110
1333,Grease 2,115
1334,Marked for Death,94
1335,Adrenalin: Fear the Rush,77
1336,The Substance of Fire,97
1337,Under Siege,103
1338,Terror in a Texas Town,80
1339,Jaws,124
1340,Jaws 2,116
1341,Jaws 3-D,99
1342,My Fellow Americans,101
1343,Mars Attacks!,106
1344,Citizen Ruth,104
1345,Jerry Maguire,139
1346,Raising Arizona,94
1347,Tin Men,112
1348,Sneakers,126
1349,Bastard Out of Carolina,97
1350,In Love and War,113
1351,Marvin's Room,98
1352,Somebody Is Waiting,96
1353,Ghosts of Mississippi,130
1354,Night Falls on Manhattan,113
1355,Beavis and Butt-Head Do America,81
1356,La CÃ©rÃ©monie,111
1357,Scream,111
1358,The Last of the Mohicans,112
1359,Michael,105
1360,The Evening Star,129
1361,Hamlet,242
1362,Some Mother's Son,112
1363,The Whole Wide World,106
1364,Mother,104
1365,Thieves,117
1366,Evita,134
1367,The Portrait of a Lady,144
1368,Walkabout,95
1369,Message to Love: The Isle of Wight Festival,127
1370,Murder at 1600,107
1371,Hearts and Minds,113
1372,Inside,94
1373,Fierce Creatures,93
1374,Zeus & Roxanne,98
1375,Turbulence,100
1376,Angel Baby,105
1377,First Strike,107
1378,Underworld,95
1379,Beverly Hills Ninja,88
1380,Metro,117
1381,The Machine,0
1382,Falling in Love Again,103
1383,The Cement Garden,105
1384,Dante's Peak,108
1385,Meet Wally Sparks,105
1386,Amos & Andrew,96
1387,Benny & Joon,98
1388,Prefontaine,106
1389,A Tickle in the Heart,90
1390,Guantanamera,105
1391,McHale's Navy,108
1392,Kolya,105
1393,Gridlock'd,91
1394,Fire on the Mountain,72
1395,Waiting for Guffman,84
1396,Prisoner of the Mountains,99
1397,The Beautician and the Beast,105
1398,SubUrbia,121
1399,Hotel de Love,95
1400,The Pest,82
1401,Fools Rush In,109
1402,Touch,96
1403,Absolute Power,121
1404,That Darn Cat,89
1405,Vegas Vacation,93
1406,Unforgotten: Twenty-Five Years After Willowbrook,0
1407,That Old Feeling,105
1408,Lost Highway,134
1409,Rosewood,140
1410,Donnie Brasco,127
1411,Salut cousin !,0
1412,Booty Call,79
1413,Rhyme & Reason,0
1414,Boys Life 2,74
1415,City of Industry,97
1416,Best Men,90
1417,Jungle 2 Jungle,97
1418,Kama Sutra - A Tale of Love,117
1419,Private Parts,109
1420,Love Jones,104
1421,The Saint,116
1422,Smilla's Sense of Snow,121
1423,The Van,100
1424,Crash,100
1425,The Daytrippers,87
1426,Liar Liar,86
1427,The Quiet Room,93
1428,Selena,127
1429,The Devil's Own,107
1430,Cats Don't Dance,75
1431,B.A.P.S.,90
1432,Love and Other Catastrophes,78
1433,Turbo: A Power Rangers Movie,99
1434,Anna Karenina,108
1435,Double Team,93
1436,Inventing the Abbotts,110
1437,Anaconda,89
1438,Grosse Pointe Blank,107
1439,Keys to Tulsa,113
1440,Kissed,78
1441,8 Heads in a Duffel Bag,95
1442,Hollow Reed,102
1443,Paradise Road,122
1444,Traveller,101
1445,All Over Me,93
1446,A Brother's Kiss,92
1447,A Chef in Love,100
1448,Romy and Michele's High School Reunion,92
1449,Temptress Moon,130
1450,Volcano,104
1451,Children of the Revolution,101
1452,Austin Powers: International Man of Mystery,94
1453,Breakdown,95
1454,Broken English,92
1455,Commandments,88
1456,Ripe,92
1457,"Truth or Consequences, N.M.",106
1458,The Turning,87
1459,Warriors of Virtue,103
1460,Fathers' Day,89
1461,The Fifth Element,126
1462,Intimate Relations,105
1463,Nowhere,82
1464,Losing Chase,98
1465,Sprung,105
1466,The Promise,115
1467,Le Bonheur,79
1468,Love! Valour! Compassion!,108
1469,Shall We Dance?,136
1470,The Second Jungle Book: Mowgli & Baloo,88
1471,Twin Town,99
1472,Addicted to Love,100
1473,Brassed Off,107
1474,The Designated Mourner,94
1475,The Lost World: Jurassic Park,129
1476,Ponette,97
1477,Schizopolis,96
1478,Shiloh,93
1479,The War at Home,119
1480,Rough Magic,100
1481,Trial and Error,98
1482,Buddy,84
1483,Con Air,115
1484,Late Bloomers,107
1485,The Pillow Book,126
1486,To Have (Or Not),89
1487,Speed 2: Cruise Control,121
1488,Squeeze,95
1489,Sudden Manhattan,80
1490,The Next Step,0
1491,Wedding Bell Blues,102
1492,Batman & Robin,125
1493,Dream with the Fishes,97
1494,Roseanna's Grave,98
1495,Head Above Water,92
1496,Hercules,93
1497,The Last Time I Committed Suicide,92
1498,MURDER and murder,113
1499,My Best Friend's Wedding,105
1500,Tetsuo II: Body Hammer,83
1501,When the Cat's Away,91
1502,Contempt,103
1503,Face/Off,138
1504,Fall,93
1505,Gabbeh,75
1506,Mondo,80
1507,The Innocent Sleep,110
1508,For Ever Mozart,84
1509,Men in Black,98
1510,Out to Sea,106
1511,Wild America,106
1512,A Simple Wish,86
1513,Contact,150
1514,Love Serenade,101
1515,G.I. Jane,125
1516,Conan the Barbarian,129
1517,George of the Jungle,92
1518,Cop Land,104
1519,Event Horizon,96
1520,Spawn,96
1521,Air Bud,98
1522,Picture Perfect,105
1523,In the Company of Men,97
1524,Free Willy 3: The Rescue,86
1525,Career Girls,83
1526,Conspiracy Theory,135
1527,Desperate Measures,100
1528,Steel,97
1529,She's So Lovely,100
1530,Hoodlum,130
1531,Leave it to Beaver,84
1532,Mimic,105
1533,Money Talks,97
1534,Excess Baggage,101
1535,Kull the Conqueror,95
1536,Air Force One,124
1537,One Eight Seven,119
1538,The Hunt for Red October,134
1539,My Own Private Idaho,104
1540,"Kiss Me, Guido",86
1541,Star Maps,86
1542,In & Out,90
1543,The Edge,117
1544,The Peacemaker,124
1545,L.A. Confidential,138
1546,Seven Years in Tibet,136
1547,Kiss the Girls,115
1548,Soul Food,114
1549,Kicked in the Head,87
1550,Wishmaster,90
1551,A Thousand Acres,105
1552,The Game,129
1553,Fire Down Below,105
1554,U Turn,125
1555,The Locusts,124
1556,The Matchmaker,97
1557,The Assignment,119
1558,A Smile Like Yours,98
1559,Ulee's Gold,112
1560,The Ice Storm,112
1561,Stag,91
1562,Chasing Amy,113
1563,Def Jam's How to Be a Player,93
1564,The Full Monty,91
1565,Alive and Kicking,98
1566,Mrs Brown,105
1567,I Know What You Did Last Summer,100
1568,The Devil's Advocate,144
1569,RocketMan,95
1570,Playing God,94
1571,The House of Yes,85
1572,"Fast, Cheap & Out of Control",83
1573,Washington Square,115
1574,Telling Lies In America,101
1575,Year of the Horse,106
1576,Gattaca,106
1577,FairyTale: A True Story,99
1578,Phantoms,91
1579,Swept from the Sea,113
1580,Wonderland,0
1581,A Life Less Ordinary,103
1582,Hurricane Streets,86
1583,Eve's Bayou,109
1584,Switchback,118
1585,Gang Related,102
1586,Stripes,106
1587,Nenette and Boni,103
1588,Bean,85
1589,Hugo Pool,92
1590,Mad City,114
1591,One Night Stand,102
1592,The Tango Lesson,100
1593,Welcome to Sarajevo,103
1594,Deceiver,106
1595,The Rainmaker,135
1596,Boogie Nights,155
1597,Witness,113
1598,Incognito,108
1599,Starship Troopers,129
1600,Critical Care,107
1601,The Joy Luck Club,139
1602,Chairman of the Board,95
1603,Sliding Doors,99
1604,Mortal Kombat: Annihilation,95
1605,The Truman Show,103
1606,The Wings of the Dove,102
1607,Mrs. Dalloway,97
1608,"I Love You, I Love You Not",88
1609,Red Corner,122
1610,The Jackal,124
1611,Anastasia,94
1612,The Man Who Knew Too Little,97
1613,Alien: Resurrection,109
1614,Alien Escape,85
1615,Amistad,155
1616,The Apostle,134
1617,Artemisia,98
1618,Bent,105
1619,Bang,98
1620,The Boys,107
1621,The Butcher Boy,110
1622,Deconstructing Harry,96
1623,Flubber,93
1624,For Richer or Poorer,115
1625,Good Will Hunting,126
1626,Guy,91
1627,Tar,0
1628,Home Alone 3,102
1629,Ill Gotten Gains,101
1630,Man of Her Dreams,94
1631,Midnight in the Garden of Good and Evil,155
1632,MouseHunt,98
1633,Never Met Picasso,0
1634,Office Killer,82
1635,Other Voices Other Rooms,0
1636,Scream 2,120
1637,Stranger in the House,94
1638,The Sweet Hereafter,112
1639,Time Tracers,101
1640,Titanic,194
1641,Tomorrow Never Dies,119
1642,Twisted,100
1643,Full Speed,85
1644,The Education of Little Tree,115
1645,The Postman,177
1646,The Horse Whisperer,170
1647,The Winter Guest,108
1648,Jackie Brown,154
1649,Kundun,134
1650,Mr. Magoo,84
1651,The Big Lebowski,117
1652,Afterglow,119
1653,My Life in Pink,88
1654,Great Expectations,111
1655,3 Ninjas: High Noon at Mega Mountain,93
1656,Men of Means,80
1657,Caught Up,97
1658,Arguing the World,0
1659,Firestorm,89
1660,Senseless,93
1661,Wag the Dog,97
1662,Dark City,100
1663,The Leading Man,100
1664,Star Kid,101
1665,Hard Rain,97
1666,Half Baked,82
1667,Fallen,124
1668,Shooting Fish,109
1669,The Prophecy II,87
1670,Fallen Angels,96
1671,Four Days in September,110
1672,Spice World,93
1673,Deep Rising,106
1674,Tainted,108
1675,A Letter from Death Row,89
1676,Music from Another Room,104
1677,Mother and Son,73
1678,The Replacement Killers,87
1679,B. Monkey,94
1680,The Night Flier,93
1681,Blues Brothers 2000,123
1682,Tokyo Fist,87
1683,Ride,90
1684,The Wedding Singer,95
1685,Sphere,134
1686,Ayn Rand: A Sense of Life,145
1687,A Further Gesture,96
1688,Little City,90
1689,Palmetto,114
1690,As Good as It Gets,139
1691,King of New York,103
1692,A Paralyzing Fear: The Story of Polio in America,90
1693,Men with Guns,89
1694,Twilight,94
1695,U.S. Marshals,131
1696,Welcome to Woop Woop,106
1697,Love and Death on Long Island,93
1698,Midaq Alley,140
1699,In God's Hands,96
1700,Everest,44
1701,Hush,95
1702,Suicide Kings,106
1703,The Man in the Iron Mask,132
1704,The Newton Boys,113
1705,Wild Things,108
1706,Paulie,91
1707,"A Cool, Dry Place",97
1708,Fireworks,103
1709,Primary Colors,143
1710,"Niagara, Niagara",93
1711,Wide Awake,88
1712,A Price Above Rubies,117
1713,Eden,106
1714,Two Girls and a Guy,84
1715,No Looking Back,96
1716,Storefront Hitchcock,77
1717,The Proposition,110
1718,The Object of My Affection,111
1719,Meet the Deedles,93
1720,Homegrown,102
1721,The Players Club,104
1722,Barney's Great Adventure,76
1723,The Big One,91
1724,Chinese Box,99
1725,Lost in Space,130
1726,Heaven's Burning,96
1727,Mercury Rising,111
1728,The Spanish Prisoner,110
1729,City of Angels,114
1730,The Last Days of Disco,113
1731,The Odd Couple II,97
1732,My Giant,103
1733,He Got Game,136
1734,The Gingerbread Man,114
1735,Illtown,103
1736,Slappy and the Stinkers,78
1737,Live Flesh,103
1738,Zero Effect,116
1739,Nil by Mouth,128
1740,Ratchet,114
1741,The Borrowers,86
1742,Prince Valiant,91
1743,"I Love You, Don't Touch Me!",86
1744,Leather Jacket Love Story,85
1745,Love Walked In,95
1746,"An Alan Smithee Film: Burn, Hollywood, Burn",86
1747,Kissing a Fool,93
1748,Krippendorf's Tribe,94
1749,Kurt & Courtney,95
1750,The Real Blonde,105
1751,Mr. Nice Guy,113
1752,Taste of Cherry,95
1753,Character,122
1754,Junk Mail,83
1755,Species II,93
1756,Major League: Back to the Minors,107
1757,Sour Grapes,91
1758,Wild Man Blues,105
1759,The Big Hit,91
1760,Tarzan and the Lost City,83
1761,Black Dog,88
1762,"Dancer, Texas Pop. 81",97
1763,A Friend of the Deceased,100
1764,Go Now,81
1765,Les MisÃ©rables,134
1766,Still Breathing,109
1767,Clockwatchers,96
1768,Deep Impact,120
1769,Little Men,98
1770,Woo,84
1771,The Hanging Garden,91
1772,Lawn Dogs,101
1773,Quest for Camelot,86
1774,Godzilla,139
1775,Bulworth,108
1776,Fear and Loathing in Las Vegas,118
1777,The Opposite of Sex,105
1778,I Got the Hook Up,93
1779,Almost Heroes,90
1780,Hope Floats,114
1781,Insomnia,96
1782,Little Boy Blue,99
1783,The Ugly,93
1784,A Perfect Murder,107
1785,Beyond Silence,109
1786,Six Days Seven Nights,98
1787,Can't Hardly Wait,100
1788,Cousin Bette,108
1789,High Art,101
1790,The Land Girls,111
1791,Passion in the Desert,91
1792,Children of Heaven,89
1793,Dear Jesse,82
1794,Dream for an Insomniac,90
1795,Hav Plenty,92
1796,Henry Fool,137
1797,Marie from the Bay of Angels,90
1798,Mr. Jealousy,105
1799,Mulan,88
1800,Resurrection Man,102
1801,The X Files,121
1802,I Went Down,97
1803,Doctor Dolittle,85
1804,Out of Sight,123
1805,Picnic at Hanging Rock,115
1806,Smoke Signals,89
1807,Voyage to the Beginning of the World,95
1808,Buffalo '66,110
1809,Armageddon,151
1810,Lethal Weapon 4,127
1811,Madeline,89
1812,Small Soldiers,110
1813,Pi,84
1814,Whatever,112
1815,There's Something About Mary,119
1816,Plan 9 from Outer Space,79
1817,Wings,141
1818,The Broadway Melody,100
1819,All Quiet on the Western Front,133
1820,Cimarron,123
1821,Grand Hotel,112
1822,Cavalcade,110
1823,Mutiny on the Bounty,132
1824,The Great Ziegfeld,176
1825,The Life of Emile Zola,116
1826,You Can't Take It With You,126
1827,How Green Was My Valley,118
1828,Mrs. Miniver,134
1829,Going My Way,130
1830,The Lost Weekend,101
1831,The Best Years of Our Lives,172
1832,Gentleman's Agreement,118
1833,Hamlet,155
1834,All the King's Men,109
1835,The Greatest Show on Earth,152
1836,From Here to Eternity,118
1837,On the Waterfront,108
1838,Marty,90
1839,West Side Story,152
1840,Tom Jones,128
1841,A Man for All Seasons,120
1842,In the Heat of the Night,109
1843,Oliver!,153
1844,Midnight Cowboy,113
1845,The French Connection,104
1846,Rocky,119
1847,Kramer vs. Kramer,105
1848,Ordinary People,124
1849,Chariots of Fire,123
1850,Terms of Endearment,132
1851,Out of Africa,161
1852,The Last Emperor,163
